sex,sex_orientation,race,edu,coverage,citizen,income_sqrt
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,173.20508075688772
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,154.91933384829667
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,156.3009916795156
Male,Straight,Black/African American,Never attended/kindergarten only,Covered,Non-US Citizen,93.91485505499116
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,234.5207879911715
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,109.54451150103323
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,264.5751311064591
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,386.97803555240705
Female,Straight,Black/African American,GED or equivalent,Covered,US Citizen,118.32159566199232
Female,Something else,Black/African American,"Some college, no degree",Covered,US Citizen,193.92008663364402
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,273.8612787525831
Male,Straight,Black/African American,Master's degree,Covered,US Citizen,331.66247903554
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,194.93588689617928
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,144.4887538876296
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,223.60679774997897
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,316.22776601683796
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,100
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,244.94897427831782
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,412.31056256176606
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,141.4213562373095
Male,Straight,Black/African American,Master's degree,Covered,US Citizen,264.5751311064591
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,346.41016151377545
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,244.94897427831782
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Gay/Lesbian,Black/African American,"Some college, no degree",Covered,US Citizen,367.4234614174767
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,223.07173734025562
Male,Straight,Black/African American,Never attended/kindergarten only,Covered,US Citizen,106.7707825203131
Male,Straight,Black/African American,Associate degree,Covered,US Citizen,374.16573867739413
Male,Straight,Black/African American,Doctoral degree,Covered,US Citizen,387.2983346207417
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,273.7791080415012
Male,Straight,Black/African American,Associate degree,Covered,US Citizen,331.66247903554
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,260.76809620810593
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,144.9137674618944
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,222.23411079310034
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,300
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,178.88543819998318
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,212.13203435596427
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,122.47448713915891
Female,Straight,Black/African American,Less than a high school diploma,Not covered,US Citizen,189.73665961010275
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,139.18692467326088
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,223.60679774997897
Male,Bisexual,Black/African American,High school graduate,Not covered,US Citizen,387.2983346207417
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,173.20508075688772
Male,Straight,Black/African American,Bachelor's degree,Not covered,US Citizen,187.08286933869707
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,109.54451150103323
Female,Straight,Black/African American,Less than a high school diploma,Not covered,US Citizen,100.57832768544127
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,134.16407864998737
Male,Straight,Black/African American,Associate degree,Not covered,US Citizen,94.86832980505137
Female,Straight,Black/African American,Associate degree,Not covered,US Citizen,187.08286933869707
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,200
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,197.48417658131498
Female,Straight,Black/African American,Less than a high school diploma,Not covered,US Citizen,204.93901531919198
Female,Straight,Black/African American,Less than a high school diploma,Not covered,US Citizen,176.63521732655693
Female,Straight,Black/African American,Master's degree,Not covered,US Citizen,234.5207879911715
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,103.92304845413264
Male,Bisexual,Black/African American,High school graduate,Not covered,US Citizen,0
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,104.88088481701516
Male,Straight,Black/African American,"Some college, no degree",Not covered,Non-US Citizen,167.33200530681512
Female,Straight,Black/African American,Bachelor's degree,Not covered,US Citizen,209.76176963403032
Female,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,189.73665961010275
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,154.91933384829667
Female,Straight,Black/African American,Associate degree,Not covered,US Citizen,134.16407864998737
Male,Straight,Black/African American,Bachelor's degree,Not covered,US Citizen,469.041575982343
Male,Straight,Black/African American,High school graduate,Not covered,Non-US Citizen,154.91933384829667
Female,Straight,Black/African American,Bachelor's degree,Not covered,US Citizen,0
Female,Straight,Black/African American,Master's degree,Not covered,US Citizen,244.94897427831782
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,114.2628548566856
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,212.13203435596427
Female,Straight,Black/African American,Bachelor's degree,Not covered,US Citizen,0
Female,Straight,Black/African American,Bachelor's degree,Not covered,US Citizen,187.08286933869707
Female,Straight,Black/African American,Associate degree,Not covered,US Citizen,469.041575982343
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,122.47448713915891
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,31.622776601683793
Female,Straight,Black/African American,Less than a high school diploma,Not covered,US Citizen,221.35943621178654
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,254.95097567963924
Female,Gay/Lesbian,Black/African American,Bachelor's degree,Not covered,US Citizen,178.88543819998318
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,223.60679774997897
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,187.08286933869707
Female,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,167.33200530681512
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,134.16407864998737
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,268.32815729997475
Male,Straight,Black/African American,Less than a high school diploma,Not covered,US Citizen,173.20508075688772
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,244.94897427831782
Female,Straight,Black/African American,Less than a high school diploma,Not covered,Non-US Citizen,173.20508075688772
Female,Straight,Black/African American,High school graduate,Not covered,Non-US Citizen,151.30432908545612
Female,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,0
Female,Bisexual,Black/African American,"Some college, no degree",Not covered,US Citizen,151.65750888103102
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,141.4213562373095
Female,Straight,Black/African American,Less than a high school diploma,Not covered,US Citizen,97.082439194738
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,178.88543819998318
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,141.08153670838718
Male,Straight,Black/African American,Less than a high school diploma,Not covered,US Citizen,126.49110640673517
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,173.20508075688772
Female,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,141.4213562373095
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,181.86533479473212
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,200
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,214.47610589527216
Female,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,173.20508075688772
Female,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,173.20508075688772
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,44.721359549995796
Male,Straight,Black/African American,Doctoral degree,Not covered,US Citizen,173.20508075688772
Male,Straight,Black/African American,Less than a high school diploma,Not covered,US Citizen,189.73665961010275
Male,Straight,Black/African American,GED or equivalent,Not covered,US Citizen,101.44949482377919
Female,Bisexual,Black/African American,High school graduate,Not covered,US Citizen,161.24515496597098
Female,Straight,Black/African American,Associate degree,Not covered,US Citizen,122.47448713915891
Female,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,187.08286933869707
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,91.6515138991168
Female,Straight,Black/African American,Master's degree,Not covered,US Citizen,244.94897427831782
Female,Straight,Black/African American,Less than a high school diploma,Not covered,US Citizen,109.54451150103323
Female,Straight,Black/African American,Bachelor's degree,Not covered,US Citizen,154.91933384829667
Male,Straight,Black/African American,High school graduate,Not covered,US Citizen,300
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,173.20508075688772
Female,Straight,Hispanic,"Some college, no degree",Covered,Non-US Citizen,256.9046515733026
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,336.1547262794322
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,254.95097567963924
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,273.8612787525831
Female,Straight,Hispanic,Never attended/kindergarten only,Covered,US Citizen,54.772255750516614
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,234.5207879911715
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,418.33001326703777
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,300
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,282.842712474619
Female,Straight,Hispanic,Professional school degree,Covered,US Citizen,124.89995996796796
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,308.2207001484488
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,89.44271909999159
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,225.8317958127243
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,173.20508075688772
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,282.842712474619
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,308.2207001484488
Male,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,153.44380078712857
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,219.75213309544915
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,104.88088481701516
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,184.39088914585776
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,170.19694474343538
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,331.66247903554
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,300
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,220.22715545545242
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,357.77087639996637
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,102.46950765959599
Female,Straight,Hispanic,GED or equivalent,Covered,US Citizen,223.60679774997897
Female,Straight,Hispanic,Master's degree,Covered,US Citizen,275.68097504180446
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,309.83866769659335
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,301.66206257996714
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,134.16407864998737
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,447.21359549995793
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,93.16651759081692
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,331.66247903554
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,173.20508075688772
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,360.5551275463989
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,346.41016151377545
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,199.2786993132984
Female,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,264.5751311064591
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,282.842712474619
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,250
Male,Straight,Hispanic,Doctoral degree,Covered,US Citizen,324.037034920393
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,236.64319132398464
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,282.842712474619
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,158.67261893597143
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,151.65750888103102
Female,Straight,Hispanic,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,232.379000772445
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,265.70660511172844
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,324.037034920393
Female,Straight,Hispanic,Master's degree,Covered,US Citizen,193.64916731037084
Male,Gay/Lesbian,Hispanic,High school graduate,Covered,US Citizen,254.95097567963924
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,282.842712474619
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,94.86832980505137
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,339.1164991562634
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,138.5640646055102
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,280.9733083408458
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,321.0498403675043
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,141.4213562373095
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,95.91663046625439
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,237.69728648009425
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,387.2983346207417
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,95.31002045955084
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,424.26406871192853
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,138.30401295696376
Male,Straight,Hispanic,"Some college, no degree",Covered,Non-US Citizen,223.60679774997897
Male,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,300
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,134.16407864998737
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,97.97958971132712
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,458.257569495584
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,360.5551275463989
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,223.60679774997897
Female,Straight,Hispanic,Master's degree,Covered,US Citizen,230.21728866442677
Male,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,389.99230761644515
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,291.547594742265
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,148.32396974191326
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,230.21728866442677
Female,Straight,Hispanic,"Some college, no degree",Not covered,US Citizen,146.9693845669907
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,0
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,100.39920318408906
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,103.3440854621105
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,313.04951684997053
Male,Straight,Hispanic,Bachelor's degree,Not covered,US Citizen,221.35943621178654
Female,Straight,Hispanic,"Some college, no degree",Not covered,Non-US Citizen,282.842712474619
Female,Straight,Hispanic,Associate degree,Not covered,Non-US Citizen,130.38404810405297
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,240.8318915758459
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,264.5751311064591
Male,Straight,Hispanic,High school graduate,Not covered,US Citizen,282.842712474619
Female,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,141.4213562373095
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,141.4213562373095
Female,Straight,Hispanic,"Some college, no degree",Not covered,Non-US Citizen,136.38181696985856
Male,Straight,Hispanic,Master's degree,Not covered,Non-US Citizen,228.0350850198276
Female,Straight,Hispanic,Less than a high school diploma,Not covered,US Citizen,134.16407864998737
Male,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,151.65750888103102
Male,Straight,Hispanic,Bachelor's degree,Not covered,US Citizen,300
Male,Straight,Hispanic,High school graduate,Not covered,US Citizen,212.13203435596427
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,176.0681686165901
Female,Straight,Hispanic,"Some college, no degree",Not covered,Non-US Citizen,167.33200530681512
Female,Straight,Hispanic,Associate degree,Not covered,Non-US Citizen,114.0175425099138
Male,Straight,Hispanic,Associate degree,Not covered,US Citizen,173.20508075688772
Male,Straight,Hispanic,High school graduate,Not covered,US Citizen,137.84048752090223
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,219.08902300206645
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,282.842712474619
Female,Straight,Hispanic,Associate degree,Not covered,Non-US Citizen,200
Male,Straight,Hispanic,Less than a high school diploma,Not covered,US Citizen,280.5583718230486
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,148.32396974191326
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,162.78820596099706
Female,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,141.4213562373095
Male,Straight,Hispanic,"Some college, no degree",Not covered,US Citizen,273.8612787525831
Female,Straight,Hispanic,Less than a high school diploma,Not covered,US Citizen,200
Male,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,127.68320171424274
Male,Straight,Hispanic,Less than a high school diploma,Not covered,US Citizen,194.93588689617928
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,244.94897427831782
Female,Straight,Hispanic,Associate degree,Not covered,Non-US Citizen,264.5751311064591
Female,Straight,Hispanic,Bachelor's degree,Not covered,Non-US Citizen,151.65750888103102
Male,Straight,Hispanic,Associate degree,Not covered,Non-US Citizen,300
Female,Straight,Hispanic,GED or equivalent,Not covered,US Citizen,173.20508075688772
Male,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,234.5207879911715
Female,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,134.16407864998737
Male,Straight,Hispanic,Associate degree,Not covered,US Citizen,181.6590212458495
Male,Straight,Hispanic,High school graduate,Not covered,US Citizen,469.041575982343
Male,Straight,Hispanic,High school graduate,Not covered,US Citizen,170.29386365926402
Male,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,137.84048752090223
Female,Straight,Hispanic,Master's degree,Not covered,US Citizen,300
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,141.4213562373095
Male,Straight,Hispanic,High school graduate,Not covered,US Citizen,0
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,223.60679774997897
Female,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,187.08286933869707
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,244.44222221212112
Female,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,114.0175425099138
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,151.4034345713465
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,189.73665961010275
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,148.32396974191326
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,109.54451150103323
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,236.64319132398464
Female,Straight,Hispanic,Less than a high school diploma,Not covered,US Citizen,246.49543606322612
Female,Straight,Hispanic,Bachelor's degree,Not covered,US Citizen,187.08286933869707
Female,Bisexual,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,89.37561188601732
Male,Straight,Hispanic,GED or equivalent,Not covered,Non-US Citizen,320.2889320597888
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,184.39088914585776
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,189.73665961010275
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,164.31676725154983
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,89.44271909999159
Female,Straight,Hispanic,Bachelor's degree,Not covered,Non-US Citizen,216.79483388678798
Female,Straight,Hispanic,"Some college, no degree",Not covered,US Citizen,173.20508075688772
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,70.71067811865476
Female,Straight,Hispanic,Less than a high school diploma,Not covered,US Citizen,200
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,114.0175425099138
Male,Straight,Hispanic,GED or equivalent,Not covered,US Citizen,284.60498941515414
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,254.95097567963924
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Bachelor's degree,Covered,US Citizen,242.8991560298224
Male,Straight,White,"Some college, no degree",Covered,US Citizen,134.16407864998737
Female,Straight,White,"Some college, no degree",Covered,US Citizen,387.2983346207417
Female,Straight,White,Associate degree,Covered,US Citizen,141.4213562373095
Female,Straight,White,High school graduate,Covered,US Citizen,141.4213562373095
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,Bachelor's degree,Covered,US Citizen,212.4476406082214
Male,Straight,White,Bachelor's degree,Covered,US Citizen,111.35528725660043
Male,Straight,White,"Some college, no degree",Covered,US Citizen,187.08286933869707
Male,Straight,White,Associate degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,High school graduate,Covered,US Citizen,291.547594742265
Female,Straight,White,GED or equivalent,Covered,US Citizen,214.47610589527216
Female,Straight,White,High school graduate,Covered,US Citizen,97.46794344808964
Female,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,GED or equivalent,Covered,US Citizen,192.11975432005946
Male,Straight,White,High school graduate,Covered,US Citizen,223.60679774997897
Male,Straight,White,Bachelor's degree,Covered,US Citizen,31.622776601683793
Female,Straight,White,High school graduate,Covered,US Citizen,138.5640646055102
Female,Straight,White,Bachelor's degree,Covered,US Citizen,300
Male,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,"Some college, no degree",Covered,US Citizen,282.842712474619
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Associate degree,Covered,US Citizen,222.48595461286988
Male,Straight,White,"Some college, no degree",Covered,US Citizen,134.16407864998737
Female,Straight,White,"Some college, no degree",Covered,US Citizen,323.27387769505907
Female,Straight,White,Bachelor's degree,Covered,US Citizen,331.66247903554
Female,Straight,White,Master's degree,Covered,US Citizen,264.5751311064591
Male,Straight,White,"Some college, no degree",Covered,US Citizen,254.95097567963924
Female,Straight,White,Master's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,"Some college, no degree",Covered,US Citizen,232.379000772445
Male,Straight,White,High school graduate,Covered,US Citizen,343.51128074635335
Male,Straight,White,Associate degree,Covered,US Citizen,194.93588689617928
Male,Straight,White,High school graduate,Covered,US Citizen,193.93297811357408
Female,Straight,White,Master's degree,Covered,US Citizen,300
Female,Straight,White,Master's degree,Covered,US Citizen,339.1164991562634
Female,Straight,White,Associate degree,Covered,US Citizen,200
Male,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Male,Straight,White,Bachelor's degree,Covered,US Citizen,300
Female,Straight,White,Master's degree,Covered,US Citizen,212.13203435596427
Female,Straight,White,"Some college, no degree",Covered,US Citizen,300
Male,Straight,White,Bachelor's degree,Covered,US Citizen,300
Male,Straight,White,Bachelor's degree,Covered,US Citizen,331.66247903554
Female,Straight,White,"Some college, no degree",Covered,US Citizen,151.30763364747992
Female,Straight,White,"Some college, no degree",Covered,US Citizen,273.8612787525831
Male,Straight,White,GED or equivalent,Covered,US Citizen,296.6479394838265
Female,Straight,White,"Some college, no degree",Covered,US Citizen,387.2983346207417
Female,Straight,White,"Some college, no degree",Covered,US Citizen,380.7886552931954
Female,Straight,White,Bachelor's degree,Covered,US Citizen,158.11388300841898
Female,Straight,White,High school graduate,Covered,US Citizen,174.35595774162695
Female,Straight,White,Master's degree,Covered,US Citizen,447.21359549995793
Male,Straight,White,High school graduate,Covered,US Citizen,279.28480087537883
Female,Straight,White,Associate degree,Covered,US Citizen,149.02684321960257
Female,Straight,White,High school graduate,Covered,US Citizen,353.5533905932738
Male,Straight,White,Bachelor's degree,Covered,Non-US Citizen,469.041575982343
Female,Straight,White,Professional school degree,Covered,US Citizen,264.5751311064591
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,141.4213562373095
Female,Straight,White,Associate degree,Covered,US Citizen,212.13203435596427
Female,Straight,White,"Some college, no degree",Covered,US Citizen,158.11388300841898
Male,Straight,White,Professional school degree,Covered,US Citizen,469.041575982343
Male,Straight,White,High school graduate,Covered,US Citizen,200
Female,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,High school graduate,Covered,US Citizen,308.2207001484488
Female,Straight,White,Professional school degree,Covered,US Citizen,264.5751311064591
Female,Straight,White,"Some college, no degree",Covered,US Citizen,0
Female,Straight,White,High school graduate,Covered,US Citizen,273.8612787525831
Female,Straight,White,Associate degree,Covered,US Citizen,424.26406871192853
Female,Straight,White,High school graduate,Covered,US Citizen,151.65750888103102
Female,Straight,White,Master's degree,Covered,US Citizen,248.99799195977465
Male,Straight,White,"Some college, no degree",Covered,US Citizen,173.20508075688772
Female,Straight,White,Associate degree,Covered,US Citizen,447.21359549995793
Male,Straight,White,Bachelor's degree,Covered,US Citizen,264.5751311064591
Female,Straight,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,High school graduate,Not covered,US Citizen,234.5207879911715
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,176.0681686165901
Female,Straight,White,Associate degree,Not covered,US Citizen,141.4213562373095
Female,Straight,White,Bachelor's degree,Not covered,Non-US Citizen,100
Female,Straight,White,Associate degree,Not covered,US Citizen,248.99799195977465
Female,Straight,White,Bachelor's degree,Not covered,US Citizen,154.91933384829667
Male,Straight,White,Bachelor's degree,Not covered,US Citizen,63.245553203367585
Female,Straight,White,Associate degree,Not covered,US Citizen,212.13203435596427
Female,Straight,White,"Some college, no degree",Not covered,US Citizen,36.98648401781386
Female,Straight,White,High school graduate,Not covered,US Citizen,212.13203435596427
Male,Straight,White,Bachelor's degree,Not covered,US Citizen,282.842712474619
Female,Straight,White,Less than a high school diploma,Not covered,US Citizen,127.23207142855138
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,212.13203435596427
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,173.20508075688772
Male,Straight,White,High school graduate,Not covered,US Citizen,158.11388300841898
Male,Straight,White,High school graduate,Not covered,US Citizen,200
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,316.22776601683796
Male,Straight,White,GED or equivalent,Not covered,US Citizen,59.16079783099616
Female,Straight,White,High school graduate,Not covered,US Citizen,258.8435821108957
Male,Straight,White,Bachelor's degree,Not covered,US Citizen,223.60679774997897
Female,Straight,White,Associate degree,Not covered,US Citizen,200
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,158.11388300841898
Male,Straight,White,Associate degree,Not covered,US Citizen,282.842712474619
Female,Straight,White,Associate degree,Not covered,US Citizen,282.842712474619
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,141.4213562373095
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,201.45967338402988
Female,Bisexual,White,Associate degree,Not covered,US Citizen,130.38404810405297
Female,Straight,White,Associate degree,Not covered,US Citizen,189.73665961010275
